url,level,name,parent_slug,has_sub_areas
/jiyugaoka/whip-massage/,sub_area,ホイップマッサージ,jiyugaoka,no
/jiyugaoka/yutenji-station/all/,sub_area,祐天寺駅,jiyugaoka,no
/juso/,area,十三・西淀川,,yes
/juso/3p/,sub_area,Wセラピスト,juso,no
/juso/akasuri/,sub_area,アカスリ,juso,no
/juso/aroma-massage/,sub_area,アロママッサージ,juso,no
/juso/ashiura-massage/,sub_area,足裏マッサージ,juso,no
/juso/asian/,sub_area,アジアンエステ店12,juso,no
/juso/cashless-payment/,sub_area,キャッシュレス決済,juso,no
/juso/chinese-massage/,sub_area,中国式マッサージ,juso,no
/juso/hotoil/,sub_area,ホットオイル,juso,no
/juso/ippan/,sub_area,メンズエステ店17,juso,no
/juso/jukujo/,sub_area,熟女専門,juso,no
/juso/juso-haken/all/,sub_area,十三発～,juso,no
/juso/juso-station/all/,sub_area,十三駅,juso,no
/juso/korean-massage/,sub_area,韓国式マッサージ,juso,no
/juso/lymph-massage/,sub_area,リンパマッサージ,juso,no
/juso/mikuni-station/all/,sub_area,三国駅,juso,no
/juso/oil-massage/,sub_area,オイルマッサージ,juso,no
/juso/oneroom/,sub_area,ワンルーム型,juso,no
/juso/open24hours/,sub_area,24時間営業,juso,no
/juso/powder-massage/,sub_area,パウダーマッサージ,juso,no
/juso/privateroom/,sub_area,完全個室,juso,no
/juso/receipt/,sub_area,領収書発行,juso,no
/juso/reservation/,sub_area,ネット予約可能,juso,no
/juso/sentaiesthe/,sub_area,洗体エステ（泡洗体）,juso,no
/juso/whip-massage/,sub_area,ホイップマッサージ,juso,no
/kagawa/,area,香川・高松,,yes
/kagawa/3p/,sub_area,Wセラピスト,kagawa,no
/kagawa/akasuri/,sub_area,アカスリ,kagawa,no
/kagawa/aroma-massage/,sub_area,アロママッサージ,kagawa,no
/kagawa/ashiura-massage/,sub_area,足裏マッサージ,kagawa,no
/kagawa/asian/,sub_area,アジアンエステ店7,kagawa,no
/kagawa/cashless-payment/,sub_area,キャッシュレス決済,kagawa,no
/kagawa/cosplay/,sub_area,コスプレ,kagawa,no
/kagawa/hair-removal/,sub_area,脱毛,kagawa,no
/kagawa/hotoil/,sub_area,ホットオイル,kagawa,no
/kagawa/hotstone/,sub_area,ホットストーン,kagawa,no
/kagawa/ippan/,sub_area,メンズエステ店20,kagawa,no
/kagawa/korean-massage/,sub_area,韓国式マッサージ,kagawa,no
/kagawa/lymph-massage/,sub_area,リンパマッサージ,kagawa,no
/kagawa/marugame-city/all/,sub_area,丸亀市,kagawa,no
/kagawa/marugame-haken/all/,sub_area,丸亀発～,kagawa,no
/kagawa/oil-massage/,sub_area,オイルマッサージ,kagawa,no
/kagawa/open24hours/,sub_area,24時間営業,kagawa,no
/kagawa/powder-massage/,sub_area,パウダーマッサージ,kagawa,no
/kagawa/privateroom/,sub_area,完全個室,kagawa,no
/kagawa/receipt/,sub_area,領収書発行,kagawa,no
/kagawa/reservation/,sub_area,ネット予約可能,kagawa,no
/kagawa/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kagawa,no
/kagawa/takamatsu-city/all/,sub_area,高松市,kagawa,no
/kagawa/takamatsu-haken/all/,sub_area,高松発～,kagawa,no
/kagawa/thai-massage/,sub_area,タイ式マッサージ,kagawa,no
/kagawa/whip-massage/,sub_area,ホイップマッサージ,kagawa,no
/kagoshima/,area,鹿児島・霧島,,yes
/kagoshima/aroma-massage/,sub_area,アロママッサージ,kagoshima,no
/kagoshima/asian/,sub_area,アジアンエステ店3,kagoshima,no
/kagoshima/cashless-payment/,sub_area,キャッシュレス決済,kagoshima,no
/kagoshima/cosplay/,sub_area,コスプレ,kagoshima,no
/kagoshima/head-massage/,sub_area,ヘッドマッサージ,kagoshima,no
/kagoshima/hotoil/,sub_area,ホットオイル,kagoshima,no
/kagoshima/hotstone/,sub_area,ホットストーン,kagoshima,no
/kagoshima/ippan/,sub_area,メンズエステ店19,kagoshima,no
/kagoshima/kagoshima-city/all/,sub_area,鹿児島市,kagoshima,no
/kagoshima/kagoshima-haken/all/,sub_area,鹿児島発～,kagoshima,no
/kagoshima/kirishima-city/all/,sub_area,霧島市,kagoshima,no
/kagoshima/korean-massage/,sub_area,韓国式マッサージ,kagoshima,no
/kagoshima/lymph-massage/,sub_area,リンパマッサージ,kagoshima,no
/kagoshima/mimikaki/,sub_area,耳かき,kagoshima,no
/kagoshima/oil-massage/,sub_area,オイルマッサージ,kagoshima,no
/kagoshima/powder-massage/,sub_area,パウダーマッサージ,kagoshima,no
/kagoshima/privateroom/,sub_area,完全個室,kagoshima,no
/kagoshima/reflexology/,sub_area,リフレクソロジー,kagoshima,no
/kagoshima/reservation/,sub_area,ネット予約可能,kagoshima,no
/kagoshima/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kagoshima,no
/kagoshima/stretch/,sub_area,ストレッチ,kagoshima,no
/kagoshima/whip-massage/,sub_area,ホイップマッサージ,kagoshima,no
/kamata/,area,蒲田,,yes
/kamata/3p/,sub_area,Wセラピスト,kamata,no
/kamata/akasuri/,sub_area,アカスリ,kamata,no
/kamata/aomonoyokocho-station/all/,sub_area,青物横丁駅,kamata,no
/kamata/aroma-massage/,sub_area,アロママッサージ,kamata,no
/kamata/ashiura-massage/,sub_area,足裏マッサージ,kamata,no
/kamata/asian/,sub_area,アジアンエステ店78,kamata,no
/kamata/cashless-payment/,sub_area,キャッシュレス決済,kamata,no
/kamata/cosplay/,sub_area,コスプレ,kamata,no
/kamata/facial/,sub_area,フェイシャル,kamata,no
/kamata/hair-removal/,sub_area,脱毛,kamata,no
/kamata/head-massage/,sub_area,ヘッドマッサージ,kamata,no
/kamata/hotoil/,sub_area,ホットオイル,kamata,no
/kamata/hotstone/,sub_area,ホットストーン,kamata,no
/kamata/ippan/,sub_area,メンズエステ店50,kamata,no
/kamata/jukujo/,sub_area,熟女専門,kamata,no
/kamata/kamata-haken/all/,sub_area,蒲田発～,kamata,no
/kamata/kamata-station-east/all/,sub_area,蒲田駅東口・京急蒲田駅,kamata,no
/kamata/kamata-station-west/all/,sub_area,蒲田駅西口,kamata,no
/kamata/korean-massage/,sub_area,韓国式マッサージ,kamata,no
/kamata/lymph-massage/,sub_area,リンパマッサージ,kamata,no
/kamata/mimikaki/,sub_area,耳かき,kamata,no
/kamata/oil-massage/,sub_area,オイルマッサージ,kamata,no
/kamata/oimachi-haken/all/,sub_area,大井町発～,kamata,no
/kamata/oimachi-station/all/,sub_area,大井町駅,kamata,no
/kamata/omori-haken/all/,sub_area,大森発～,kamata,no
/kamata/omori-station/all/,sub_area,大森駅,kamata,no
/kamata/omorikaigan-station/all/,sub_area,大森海岸駅,kamata,no
/kamata/oneroom/,sub_area,ワンルーム型,kamata,no
/kamata/open24hours/,sub_area,24時間営業,kamata,no
/kamata/powder-massage/,sub_area,パウダーマッサージ,kamata,no
/kamata/privateroom/,sub_area,完全個室,kamata,no
/kamata/receipt/,sub_area,領収書発行,kamata,no
/kamata/reflexology/,sub_area,リフレクソロジー,kamata,no
/kamata/reservation/,sub_area,ネット予約可能,kamata,no
/kamata/romiromi-massage/,sub_area,ロミロミマッサージ,kamata,no
/kamata/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kamata,no
/kamata/stretch/,sub_area,ストレッチ,kamata,no
/kamata/thai-massage/,sub_area,タイ式マッサージ,kamata,no
/kamata/whip-massage/,sub_area,ホイップマッサージ,kamata,no
/kameari/,area,北千住・亀有,,yes
/kameari/3p/,sub_area,Wセラピスト,kameari,no
/kameari/akasuri/,sub_area,アカスリ,kameari,no
/kameari/aoto-station/all/,sub_area,青砥駅,kameari,no
/kameari/aroma-massage/,sub_area,アロママッサージ,kameari,no
/kameari/ashiura-massage/,sub_area,足裏マッサージ,kameari,no
/kameari/asian/,sub_area,アジアンエステ店66,kameari,no
/kameari/ayase-station/all/,sub_area,綾瀬駅,kameari,no
/kameari/cashless-payment/,sub_area,キャッシュレス決済,kameari,no
/kameari/chinese-massage/,sub_area,中国式マッサージ,kameari,no
/kameari/cosplay/,sub_area,コスプレ,kameari,no
/kameari/facial/,sub_area,フェイシャル,kameari,no
/kameari/gotanno-station/all/,sub_area,五反野駅,kameari,no
/kameari/head-massage/,sub_area,ヘッドマッサージ,kameari,no
/kameari/horikirishobuen-station/all/,sub_area,堀切菖蒲園駅,kameari,no
/kameari/hotoil/,sub_area,ホットオイル,kameari,no
/kameari/ippan/,sub_area,メンズエステ店45,kameari,no
/kameari/jukujo/,sub_area,熟女専門,kameari,no
/kameari/kameari-haken/all/,sub_area,亀有発～,kameari,no
/kameari/kameari-station/all/,sub_area,亀有駅,kameari,no
/kameari/kanamachi-station/all/,sub_area,金町駅,kameari,no
/kameari/kitaayase-station/all/,sub_area,北綾瀬駅,kameari,no
/kameari/kitasenju-haken/all/,sub_area,北千住発～,kameari,no
/kameari/kitasenju-station/all/,sub_area,北千住駅,kameari,no
/kameari/lymph-massage/,sub_area,リンパマッサージ,kameari,no
/kameari/mimikaki/,sub_area,耳かき,kameari,no
/kameari/minamisenju-station/all/,sub_area,南千住駅,kameari,no
/kameari/nap/,sub_area,仮眠,kameari,no
/kameari/nishiarai-haken/all/,sub_area,西新井発～,kameari,no
/kameari/nishiarai-station/all/,sub_area,西新井駅,kameari,no
/kameari/oil-massage/,sub_area,オイルマッサージ,kameari,no
/kameari/oneroom/,sub_area,ワンルーム型,kameari,no
/kameari/open24hours/,sub_area,24時間営業,kameari,no
/kameari/powder-massage/,sub_area,パウダーマッサージ,kameari,no
/kameari/privateroom/,sub_area,完全個室,kameari,no
/kameari/receipt/,sub_area,領収書発行,kameari,no
/kameari/reflexology/,sub_area,リフレクソロジー,kameari,no
/kameari/reservation/,sub_area,ネット予約可能,kameari,no
/kameari/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kameari,no
/kameari/stretch/,sub_area,ストレッチ,kameari,no
/kameari/takenozuka-station/all/,sub_area,竹ノ塚駅,kameari,no
/kameari/thai-massage/,sub_area,タイ式マッサージ,kameari,no
/kameari/whip-massage/,sub_area,ホイップマッサージ,kameari,no
/kameido/,area,亀戸・小岩,,yes
/kameido/3p/,sub_area,Wセラピスト,kameido,no
/kameido/akasuri/,sub_area,アカスリ,kameido,no
/kameido/aroma-massage/,sub_area,アロママッサージ,kameido,no
/kameido/ashiura-massage/,sub_area,足裏マッサージ,kameido,no
/kameido/asian/,sub_area,アジアンエステ店34,kameido,no
/kameido/cashless-payment/,sub_area,キャッシュレス決済,kameido,no
/kameido/head-massage/,sub_area,ヘッドマッサージ,kameido,no
/kameido/hirai-station/all/,sub_area,平井駅,kameido,no
/kameido/hotoil/,sub_area,ホットオイル,kameido,no
/kameido/ippan/,sub_area,メンズエステ店25,kameido,no
/kameido/jukujo/,sub_area,熟女専門,kameido,no
/kameido/kameido-haken/all/,sub_area,亀戸発～,kameido,no
/kameido/kameido-station/all/,sub_area,亀戸駅,kameido,no
/kameido/koiwa-haken/all/,sub_area,小岩・新小岩発～,kameido,no
/kameido/koiwa-station/all/,sub_area,小岩駅,kameido,no
/kameido/lymph-massage/,sub_area,リンパマッサージ,kameido,no
/kameido/nishiojima-station/all/,sub_area,西大島駅,kameido,no
/kameido/oil-massage/,sub_area,オイルマッサージ,kameido,no
/kameido/ojima-haken/all/,sub_area,大島発～,kameido,no
/kameido/ojima-station/all/,sub_area,大島駅,kameido,no
/kameido/oneroom/,sub_area,ワンルーム型,kameido,no
/kameido/powder-massage/,sub_area,パウダーマッサージ,kameido,no
/kameido/privateroom/,sub_area,完全個室,kameido,no
/kameido/receipt/,sub_area,領収書発行,kameido,no
/kameido/reflexology/,sub_area,リフレクソロジー,kameido,no
/kameido/reservation/,sub_area,ネット予約可能,kameido,no
/kameido/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kameido,no
/kameido/shinkoiwa-station/all/,sub_area,新小岩駅,kameido,no
/kameido/stretch/,sub_area,ストレッチ,kameido,no
/kameido/thai-massage/,sub_area,タイ式マッサージ,kameido,no
/kameido/whip-massage/,sub_area,ホイップマッサージ,kameido,no
/kanayama/,area,金山・熱田,,yes
/kanayama/3p/,sub_area,Wセラピスト,kanayama,no
/kanayama/akasuri/,sub_area,アカスリ,kanayama,no
/kanayama/aroma-massage/,sub_area,アロママッサージ,kanayama,no
/kanayama/asian/,sub_area,アジアンエステ店36,kanayama,no
/kanayama/cashless-payment/,sub_area,キャッシュレス決済,kanayama,no
/kanayama/chinese-massage/,sub_area,中国式マッサージ,kanayama,no
/kanayama/cosplay/,sub_area,コスプレ,kanayama,no
/kanayama/facial/,sub_area,フェイシャル,kanayama,no
/kanayama/head-massage/,sub_area,ヘッドマッサージ,kanayama,no
/kanayama/hibino-station/all/,sub_area,日比野駅,kanayama,no
/kanayama/higashibetsuin-station/all/,sub_area,東別院駅,kanayama,no
/kanayama/hotoil/,sub_area,ホットオイル,kanayama,no
/kanayama/ippan/,sub_area,メンズエステ店24,kanayama,no
/kanayama/kanayama-haken/all/,sub_area,金山発～,kanayama,no
/kanayama/kanayama-station/all/,sub_area,金山駅,kanayama,no
/kanayama/lymph-massage/,sub_area,リンパマッサージ,kanayama,no
/kanayama/mimikaki/,sub_area,耳かき,kanayama,no
/kanayama/oil-massage/,sub_area,オイルマッサージ,kanayama,no
/kanayama/oneroom/,sub_area,ワンルーム型,kanayama,no
/kanayama/open24hours/,sub_area,24時間営業,kanayama,no
/kanayama/otobashi-station/all/,sub_area,尾頭橋駅,kanayama,no
/kanayama/powder-massage/,sub_area,パウダーマッサージ,kanayama,no
/kanayama/privateroom/,sub_area,完全個室,kanayama,no
/kanayama/receipt/,sub_area,領収書発行,kanayama,no
/kanayama/reservation/,sub_area,ネット予約可能,kanayama,no
/kanayama/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kanayama,no
/kanda/,area,神田,,yes
/kanda/3p/,sub_area,Wセラピスト,kanda,no
/kanda/akasuri/,sub_area,アカスリ,kanda,no
/kanda/aroma-massage/,sub_area,アロママッサージ,kanda,no
/kanda/ashiura-massage/,sub_area,足裏マッサージ,kanda,no
/kanda/asian/,sub_area,アジアンエステ店22,kanda,no
/kanda/cashless-payment/,sub_area,キャッシュレス決済,kanda,no
/kanda/cosplay/,sub_area,コスプレ,kanda,no
/kanda/head-massage/,sub_area,ヘッドマッサージ,kanda,no
/kanda/hotoil/,sub_area,ホットオイル,kanda,no
/kanda/ippan/,sub_area,メンズエステ店30,kanda,no
/kanda/jinbocho-station/all/,sub_area,神保町駅,kanda,no
/kanda/jukujo/,sub_area,熟女専門,kanda,no
/kanda/kanda-haken/all/,sub_area,神田発～,kanda,no
/kanda/kanda-station-north-west/all/,sub_area,神田駅北口・西口,kanda,no
/kanda/kanda-station-south-east/all/,sub_area,神田駅南口・東口,kanda,no
/kanda/lymph-massage/,sub_area,リンパマッサージ,kanda,no
/kanda/nap/,sub_area,仮眠,kanda,no
/kanda/ogawacho-station/all/,sub_area,小川町駅・淡路町駅,kanda,no
/kanda/oil-massage/,sub_area,オイルマッサージ,kanda,no
/kanda/oneroom/,sub_area,ワンルーム型,kanda,no
/kanda/open24hours/,sub_area,24時間営業,kanda,no
/kanda/powder-massage/,sub_area,パウダーマッサージ,kanda,no
/kanda/privateroom/,sub_area,完全個室,kanda,no
/kanda/receipt/,sub_area,領収書発行,kanda,no
/kanda/reservation/,sub_area,ネット予約可能,kanda,no
/kanda/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kanda,no
/kasadera/,area,笠寺・柴田,,yes
/kasadera/3p/,sub_area,Wセラピスト,kasadera,no
/kasadera/akasuri/,sub_area,アカスリ,kasadera,no
/kasadera/arimatsu-station/all/,sub_area,有松駅,kasadera,no
/kasadera/aroma-massage/,sub_area,アロママッサージ,kasadera,no
/kasadera/ashiura-massage/,sub_area,足裏マッサージ,kasadera,no
/kasadera/asian/,sub_area,アジアンエステ店38,kasadera,no
/kasadera/cashless-payment/,sub_area,キャッシュレス決済,kasadera,no
/kasadera/chinese-massage/,sub_area,中国式マッサージ,kasadera,no
/kasadera/chukyokeibajomae-station/all/,sub_area,中京競馬場前駅,kasadera,no
/kasadera/cosplay/,sub_area,コスプレ,kasadera,no
/kasadera/dotoku-station/all/,sub_area,道徳駅,kasadera,no
/kasadera/facial/,sub_area,フェイシャル,kasadera,no
/kasadera/head-massage/,sub_area,ヘッドマッサージ,kasadera,no
/kasadera/hotoil/,sub_area,ホットオイル,kasadera,no
/kasadera/hotstone/,sub_area,ホットストーン,kasadera,no
/kasadera/ippan/,sub_area,メンズエステ店1,kasadera,no
/kasadera/kasadera-station/all/,sub_area,笠寺駅・本笠寺駅,kasadera,no
/kasadera/korean-massage/,sub_area,韓国式マッサージ,kasadera,no
/kasadera/lymph-massage/,sub_area,リンパマッサージ,kasadera,no
/kasadera/mimikaki/,sub_area,耳かき,kasadera,no
/kasadera/motohoshizaki-station/all/,sub_area,本星崎駅,kasadera,no
/kasadera/narumi-station/all/,sub_area,鳴海駅,kasadera,no
/kasadera/odaka-station/all/,sub_area,大高駅,kasadera,no
/kasadera/oe-station/all/,sub_area,大江駅,kasadera,no
/kasadera/oil-massage/,sub_area,オイルマッサージ,kasadera,no
/kasadera/open24hours/,sub_area,24時間営業,kasadera,no
/kasadera/powder-massage/,sub_area,パウダーマッサージ,kasadera,no
/kasadera/privateroom/,sub_area,完全個室,kasadera,no
/kasadera/reservation/,sub_area,ネット予約可能,kasadera,no
/kasadera/sakyoyama-station/all/,sub_area,左京山駅,kasadera,no
/kasadera/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kasadera,no
/kasadera/shibata-station/all/,sub_area,柴田駅,kasadera,no
/kasadera/stretch/,sub_area,ストレッチ,kasadera,no
/kasadera/taiwan-massage/,sub_area,台湾式マッサージ,kasadera,no
/kasai/,area,葛西・西葛西,,yes
/kasai/3p/,sub_area,Wセラピスト,kasai,no
/kasai/akasuri/,sub_area,アカスリ,kasai,no
/kasai/aroma-massage/,sub_area,アロママッサージ,kasai,no
/kasai/ashiura-massage/,sub_area,足裏マッサージ,kasai,no
/kasai/asian/,sub_area,アジアンエステ店25,kasai,no
/kasai/cashless-payment/,sub_area,キャッシュレス決済,kasai,no
/kasai/cosplay/,sub_area,コスプレ,kasai,no
/kasai/funabori-station/all/,sub_area,船堀駅,kasai,no
/kasai/head-massage/,sub_area,ヘッドマッサージ,kasai,no
/kasai/hotoil/,sub_area,ホットオイル,kasai,no
/kasai/ippan/,sub_area,メンズエステ店27,kasai,no
/kasai/jukujo/,sub_area,熟女専門,kasai,no
/kasai/kasai-haken/all/,sub_area,葛西発～,kasai,no
/kasai/kasai-station/all/,sub_area,葛西駅,kasai,no
/kasai/lymph-massage/,sub_area,リンパマッサージ,kasai,no
/kasai/mizue-station/all/,sub_area,瑞江駅,kasai,no
/kasai/nishikasai-haken/all/,sub_area,西葛西発～,kasai,no
/kasai/nishikasai-station/all/,sub_area,西葛西駅,kasai,no
/kasai/oil-massage/,sub_area,オイルマッサージ,kasai,no
/kasai/oneroom/,sub_area,ワンルーム型,kasai,no
/kasai/open24hours/,sub_area,24時間営業,kasai,no
/kasai/powder-massage/,sub_area,パウダーマッサージ,kasai,no
/kasai/privateroom/,sub_area,完全個室,kasai,no
/kasai/reflexology/,sub_area,リフレクソロジー,kasai,no
/kasai/reservation/,sub_area,ネット予約可能,kasai,no
/kasai/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kasai,no
/kasai/shinozaki-station/all/,sub_area,篠崎駅,kasai,no
/kasai/stretch/,sub_area,ストレッチ,kasai,no
/kasai/whip-massage/,sub_area,ホイップマッサージ,kasai,no
/kashiwa/,area,柏・我孫子,,yes
/kashiwa/3p/,sub_area,Wセラピスト,kashiwa,no
/kashiwa/abiko-station/all/,sub_area,我孫子駅,kashiwa,no
/kashiwa/akasuri/,sub_area,アカスリ,kashiwa,no
/kashiwa/aroma-massage/,sub_area,アロママッサージ,kashiwa,no
/kashiwa/ashiura-massage/,sub_area,足裏マッサージ,kashiwa,no
/kashiwa/asian/,sub_area,アジアンエステ店35,kashiwa,no
/kashiwa/cashless-payment/,sub_area,キャッシュレス決済,kashiwa,no
/kashiwa/chinese-massage/,sub_area,中国式マッサージ,kashiwa,no
/kashiwa/cosplay/,sub_area,コスプレ,kashiwa,no
/kashiwa/facial/,sub_area,フェイシャル,kashiwa,no
/kashiwa/head-massage/,sub_area,ヘッドマッサージ,kashiwa,no
/kashiwa/hotoil/,sub_area,ホットオイル,kashiwa,no
/kashiwa/inzai-city/all/,sub_area,印西市,kashiwa,no
/kashiwa/ippan/,sub_area,メンズエステ店33,kashiwa,no
/kashiwa/jukujo/,sub_area,熟女専門,kashiwa,no
/kashiwa/kashiwa-haken/all/,sub_area,柏発～,kashiwa,no
/kashiwa/kashiwa-station/all/,sub_area,柏駅,kashiwa,no
/kashiwa/korean-massage/,sub_area,韓国式マッサージ,kashiwa,no
/kashiwa/lymph-massage/,sub_area,リンパマッサージ,kashiwa,no
/kashiwa/mimikaki/,sub_area,耳かき,kashiwa,no
/kashiwa/minamikashiwa-station/all/,sub_area,南柏駅,kashiwa,no
/kashiwa/oil-massage/,sub_area,オイルマッサージ,kashiwa,no
/kashiwa/oneroom/,sub_area,ワンルーム型,kashiwa,no
/kashiwa/open24hours/,sub_area,24時間営業,kashiwa,no
/kashiwa/powder-massage/,sub_area,パウダーマッサージ,kashiwa,no
/kashiwa/privateroom/,sub_area,完全個室,kashiwa,no
/kashiwa/receipt/,sub_area,領収書発行,kashiwa,no
/kashiwa/reflexology/,sub_area,リフレクソロジー,kashiwa,no
/kashiwa/reservation/,sub_area,ネット予約可能,kashiwa,no
/kashiwa/romiromi-massage/,sub_area,ロミロミマッサージ,kashiwa,no
/kashiwa/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kashiwa,no
/kashiwa/stretch/,sub_area,ストレッチ,kashiwa,no
/kashiwa/tennodai-station/all/,sub_area,天王台駅,kashiwa,no
/kashiwa/thai-massage/,sub_area,タイ式マッサージ,kashiwa,no
/kashiwa/whip-massage/,sub_area,ホイップマッサージ,kashiwa,no
/kawagoe/,area,川越・東松山,,yes
/kawagoe/3p/,sub_area,Wセラピスト,kawagoe,no
/kawagoe/akasuri/,sub_area,アカスリ,kawagoe,no
/kawagoe/aroma-massage/,sub_area,アロママッサージ,kawagoe,no
/kawagoe/ashiura-massage/,sub_area,足裏マッサージ,kawagoe,no
/kawagoe/asian/,sub_area,アジアンエステ店53,kawagoe,no
/kawagoe/cashless-payment/,sub_area,キャッシュレス決済,kawagoe,no
/kawagoe/cosplay/,sub_area,コスプレ,kawagoe,no
/kawagoe/head-massage/,sub_area,ヘッドマッサージ,kawagoe,no
/kawagoe/higashimatsuyama-city/all/,sub_area,東松山市,kawagoe,no
/kawagoe/hotoil/,sub_area,ホットオイル,kawagoe,no
/kawagoe/hotstone/,sub_area,ホットストーン,kawagoe,no
/kawagoe/ippan/,sub_area,メンズエステ店40,kawagoe,no
/kawagoe/jukujo/,sub_area,熟女専門,kawagoe,no
/kawagoe/kawagoe-city/all/,sub_area,川越市,kawagoe,no
/kawagoe/kawagoe-haken/all/,sub_area,川越発～,kawagoe,no
/kawagoe/lymph-massage/,sub_area,リンパマッサージ,kawagoe,no
/kawagoe/oil-massage/,sub_area,オイルマッサージ,kawagoe,no
/kawagoe/oneroom/,sub_area,ワンルーム型,kawagoe,no
/kawagoe/open24hours/,sub_area,24時間営業,kawagoe,no
/kawagoe/powder-massage/,sub_area,パウダーマッサージ,kawagoe,no
/kawagoe/privateroom/,sub_area,完全個室,kawagoe,no
/kawagoe/receipt/,sub_area,領収書発行,kawagoe,no
/kawagoe/reservation/,sub_area,ネット予約可能,kawagoe,no
/kawagoe/sakado-city/all/,sub_area,坂戸市,kawagoe,no
/kawagoe/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kawagoe,no
/kawagoe/stretch/,sub_area,ストレッチ,kawagoe,no
/kawagoe/tsurugashima-city/all/,sub_area,鶴ヶ島市,kawagoe,no
/kawagoe/whip-massage/,sub_area,ホイップマッサージ,kawagoe,no
/kawasaki/,area,川崎・鶴見,,yes
/kawasaki/3p/,sub_area,Wセラピスト,kawasaki,no
/kawasaki/akasuri/,sub_area,アカスリ,kawasaki,no
/kawasaki/aroma-massage/,sub_area,アロママッサージ,kawasaki,no
/kawasaki/ashiura-massage/,sub_area,足裏マッサージ,kawasaki,no
/kawasaki/asian/,sub_area,アジアンエステ店40,kawasaki,no
/kawasaki/cashless-payment/,sub_area,キャッシュレス決済,kawasaki,no
/kawasaki/cosplay/,sub_area,コスプレ,kawasaki,no
/kawasaki/facial/,sub_area,フェイシャル,kawasaki,no
/kawasaki/head-massage/,sub_area,ヘッドマッサージ,kawasaki,no
/kawasaki/hotoil/,sub_area,ホットオイル,kawasaki,no
/kawasaki/hotstone/,sub_area,ホットストーン,kawasaki,no
/kawasaki/ippan/,sub_area,メンズエステ店31,kawasaki,no
/kawasaki/jukujo/,sub_area,熟女専門,kawasaki,no
/kawasaki/kashimada-station/all/,sub_area,鹿島田駅,kawasaki,no
/kawasaki/kawasaki-haken/all/,sub_area,川崎発～,kawasaki,no
/kawasaki/kawasaki-station/all/,sub_area,川崎駅,kawasaki,no
/kawasaki/lymph-massage/,sub_area,リンパマッサージ,kawasaki,no
/kawasaki/mimikaki/,sub_area,耳かき,kawasaki,no
/kawasaki/oil-massage/,sub_area,オイルマッサージ,kawasaki,no
/kawasaki/oneroom/,sub_area,ワンルーム型,kawasaki,no
/kawasaki/open24hours/,sub_area,24時間営業,kawasaki,no
/kawasaki/powder-massage/,sub_area,パウダーマッサージ,kawasaki,no
/kawasaki/privateroom/,sub_area,完全個室,kawasaki,no
/kawasaki/receipt/,sub_area,領収書発行,kawasaki,no
/kawasaki/reflexology/,sub_area,リフレクソロジー,kawasaki,no
/kawasaki/reservation/,sub_area,ネット予約可能,kawasaki,no
/kawasaki/sentaiesthe/,sub_area,洗体エステ（泡洗体）,kawasaki,no
/kawasaki/stretch/,sub_area,ストレッチ,kawasaki,no
/kawasaki/taiwan-massage/,sub_area,台湾式マッサージ,kawasaki,no
/kawasaki/tsurumi-station/all/,sub_area,鶴見駅・京急鶴見駅,kawasaki,no
/kawasaki/whip-massage/,sub_area,ホイップマッサージ,kawasaki,no
/kawasaki/yako-station/all/,sub_area,矢向駅,kawasaki,no
/kichijoji/,area,吉祥寺・三鷹,,yes
/kichijoji/3p/,sub_area,Wセラピスト,kichijoji,no
/kichijoji/akasuri/,sub_area,アカスリ,kichijoji,no
/kichijoji/aroma-massage/,sub_area,アロママッサージ,kichijoji,no
/kichijoji/ashiura-massage/,sub_area,足裏マッサージ,kichijoji,no
/kichijoji/asian/,sub_area,アジアンエステ店26,kichijoji,no
/kichijoji/cashless-payment/,sub_area,キャッシュレス決済,kichijoji,no
/kichijoji/cosplay/,sub_area,コスプレ,kichijoji,no
/kichijoji/head-massage/,sub_area,ヘッドマッサージ,kichijoji,no
/kichijoji/higashikoganei-station/all/,sub_area,東小金井駅,kichijoji,no
/kichijoji/hotoil/,sub_area,ホットオイル,kichijoji,no
/kichijoji/ippan/,sub_area,メンズエステ店35,kichijoji,no
/kichijoji/kichijoji-haken/all/,sub_area,吉祥寺発～,kichijoji,no
/kichijoji/kichijoji-station/all/,sub_area,吉祥寺駅,kichijoji,no
/kichijoji/lymph-massage/,sub_area,リンパマッサージ,kichijoji,no
/kichijoji/mitaka-station/all/,sub_area,三鷹駅,kichijoji,no
/kichijoji/musashikoganei-station/all/,sub_area,武蔵小金井駅,kichijoji,no
/kichijoji/musashisakai-station/all/,sub_area,武蔵境駅,kichijoji,no
/kichijoji/oil-massage/,sub_area,オイルマッサージ,kichijoji,no
/kichijoji/oneroom/,sub_area,ワンルーム型,kichijoji,no
