prefecture_id,prefecture,seo_keyword,search_volume,our_slug,data_source_url,source_type,resolution,parent_group,nearby_areas,salon_count
13,東京都,日暮里 メンズエステ,5400,nippori,/nippori/nippori-station/all/,station,unique,鶯谷・日暮里,鶯谷|入谷|町屋|三ノ輪,35
13,東京都,西東京 メンズエステ,260,nishitokyo,/nishitokyo/,parent,unique,西東京・東久留米・清瀬,ひばりヶ丘|東久留米|保谷|清瀬|田無,32
13,東京都,ひばりヶ丘 メンズエステ,1600,hibarigaoka,/nishitokyo/hibarigaoka-station/all/,station,unique,西東京・東久留米・清瀬,西東京|東久留米|保谷|清瀬|田無,6
13,東京都,東久留米 メンズエステ,720,higashikurume,/nishitokyo/higashikurume-station/all/,station,unique,西東京・東久留米・清瀬,西東京|ひばりヶ丘|保谷|清瀬|田無,4
13,東京都,保谷 メンズエステ,720,houya,/nishitokyo/houya-station/all/,station,unique,西東京・東久留米・清瀬,西東京|ひばりヶ丘|東久留米|清瀬|田無,6
13,東京都,清瀬 メンズエステ,1300,kiyose,/nishitokyo/kiyose-station/all/,station,unique,西東京・東久留米・清瀬,西東京|ひばりヶ丘|東久留米|保谷|田無,6
13,東京都,田無 メンズエステ,1900,tanashi,/nishitokyo/tanashi-station/all/,station,unique,西東京・東久留米・清瀬,西東京|ひばりヶ丘|東久留米|保谷|清瀬,10
13,東京都,荻窪 メンズエステ,6600,ogikubo,/ogikubo/,parent_absorbed,absorbed: /ogikubo/ogikubo-station/all/,荻窪・阿佐ヶ谷,阿佐ヶ谷|西荻窪,61
13,東京都,阿佐ヶ谷 メンズエステ,1000,asagaya,/ogikubo/asagaya-station/all/,station,unique,荻窪・阿佐ヶ谷,荻窪|西荻窪,17
13,東京都,西荻窪 メンズエステ,1300,nishiogikubo,/ogikubo/nishiogikubo-station/all/,station,unique,荻窪・阿佐ヶ谷,荻窪|阿佐ヶ谷,17
13,東京都,大久保 メンズエステ,1600,okubo,/okubo/,parent,unique,大久保・高田馬場,新大久保|高田馬場,81
13,東京都,新大久保 メンズエステ,1300,okubo,/okubo/okubo-station/all/,station,unique,大久保・高田馬場,大久保|高田馬場,43
13,東京都,高田馬場 メンズエステ,3600,takadanobaba,/okubo/takadanobaba-station/all/,station,unique,大久保・高田馬場,大久保|新大久保,42
13,東京都,上板橋 メンズエステ,320,kamiitabashi,/ooyama/kamiitabashi-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|中板橋|成増|大山|下赤塚,2
13,東京都,中板橋 メンズエステ,210,nakaitabashi,/ooyama/nakaitabashi-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|上板橋|成増|大山|下赤塚,2
13,東京都,成増 メンズエステ,3600,narimasu,/ooyama/narimasu-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|上板橋|中板橋|大山|下赤塚,11
13,東京都,大山 メンズエステ,1000,ooyama,/ooyama/ooyama-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|上板橋|中板橋|成増|下赤塚,6
13,東京都,下赤塚 メンズエステ,390,shimoakatsuka,/ooyama/shimoakatsuka-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|上板橋|中板橋|成増|大山,4
13,東京都,東武練馬 メンズエステ,320,tobunerima,/ooyama/tobunerima-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|上板橋|中板橋|成増|大山,1
13,東京都,ときわ台 メンズエステ,260,tokiwadai,/ooyama/tokiwadai-station/all/,station,unique,東武東上線・大山・下赤塚,東武東上線|上板橋|中板橋|成増|大山,5
13,東京都,大塚 メンズエステ,4400,otsuka,/otsuka/,parent_absorbed,absorbed: /otsuka/otsuka-station/all/,大塚・巣鴨・駒込,駒込|新大塚|巣鴨,53
13,東京都,駒込 メンズエステ,880,komagome,/otsuka/komagome-station/all/,station,unique,大塚・巣鴨・駒込,大塚|新大塚|巣鴨,8
13,東京都,新大塚 メンズエステ,50,shinotsuka,/otsuka/shinotsuka-station/all/,station,unique,大塚・巣鴨・駒込,大塚|駒込|巣鴨,2
13,東京都,巣鴨 メンズエステ,4400,sugamo,/otsuka/sugamo-station/all/,station,unique,大塚・巣鴨・駒込,大塚|駒込|新大塚,27
13,東京都,六本木 メンズエステ,5400,roppongi,/roppongi/,parent_absorbed,absorbed: /roppongi/roppongi-station/all/,六本木・麻布十番,赤羽橋|麻布十番|乃木坂,55
13,東京都,赤羽橋 メンズエステ,50,akabanebashi,/roppongi/akabanebashi-station/all/,station,unique,六本木・麻布十番,六本木|麻布十番|乃木坂,2
13,東京都,麻布十番 メンズエステ,5400,azabujuban,/roppongi/azabujuban-station/all/,station,unique,六本木・麻布十番,六本木|赤羽橋|乃木坂,36
13,東京都,乃木坂 メンズエステ,140,nogizaka,/roppongi/nogizaka-station/all/,station,unique,六本木・麻布十番,六本木|赤羽橋|麻布十番,1
13,東京都,三軒茶屋 メンズエステ,6600,sangenjaya,/sangenjaya/,parent,unique,三軒茶屋,桜新町|池尻大橋|駒沢大学|用賀,49
13,東京都,桜新町 メンズエステ,480,Sakurashimmachi,/sangenjaya/Sakurashimmachi-station/all/,station,unique,三軒茶屋,三軒茶屋|池尻大橋|駒沢大学|用賀,2
13,東京都,池尻大橋 メンズエステ,590,ikejiri,/sangenjaya/ikejiri-station/all/,station,unique,三軒茶屋,三軒茶屋|桜新町|駒沢大学|用賀,5
13,東京都,駒沢大学 メンズエステ,260,komazawadaigaku,/sangenjaya/komazawadaigaku-station/all/,station,unique,三軒茶屋,三軒茶屋|桜新町|池尻大橋|用賀,8
13,東京都,用賀 メンズエステ,1000,yoga,/sangenjaya/yoga-station/all/,station,unique,三軒茶屋,三軒茶屋|桜新町|池尻大橋|駒沢大学,6
13,東京都,上井草 メンズエステ,70,kamiigusa,/shakujii/kamiigusa-station/all/,station,unique,西武新宿線・上石神井,西武新宿線|上石神井|武蔵関|鷺ノ宮,1
13,東京都,上石神井 メンズエステ,1000,kamishakujii,/shakujii/kamishakujii-station/all/,station,unique,西武新宿線・上石神井,西武新宿線|上井草|武蔵関|鷺ノ宮,6
13,東京都,武蔵関 メンズエステ,210,musashiseki,/shakujii/musashiseki-station/all/,station,unique,西武新宿線・上石神井,西武新宿線|上井草|上石神井|鷺ノ宮,1
13,東京都,鷺ノ宮 メンズエステ,110,saginomiya,/shakujii/saginomiya-station/all/,station,unique,西武新宿線・上石神井,西武新宿線|上井草|上石神井|武蔵関,1
13,東京都,渋谷 メンズエステ,9900,shibuya,/shibuya/,parent_absorbed,absorbed: /shibuya/shibuya-station/all/,渋谷・代々木・原宿,原宿|北参道|神泉|代々木,69
13,東京都,原宿 メンズエステ,320,harajuku,/shibuya/harajuku-station/all/,station,unique,渋谷・代々木・原宿,渋谷|北参道|神泉|代々木,3
13,東京都,北参道 メンズエステ,140,kitasando,/shibuya/kitasando-station/all/,station,unique,渋谷・代々木・原宿,渋谷|原宿|神泉|代々木,3
13,東京都,神泉 メンズエステ,110,shinsen,/shibuya/shinsen-station/all/,station,unique,渋谷・代々木・原宿,渋谷|原宿|北参道|代々木,1
13,東京都,代々木 メンズエステ,2400,yoyogi,/shibuya/yoyogi-station/all/,station,unique,渋谷・代々木・原宿,渋谷|原宿|北参道|神泉,15
13,東京都,千歳船橋 メンズエステ,260,chitosefunabashi,/shimokitazawa/chitosefunabashi-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|喜多見|経堂|下北沢|新代田,2
13,東京都,喜多見 メンズエステ,210,kitami,/shimokitazawa/kitami-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|千歳船橋|経堂|下北沢|新代田,1
13,東京都,経堂 メンズエステ,1000,kyodo,/shimokitazawa/kyodo-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|千歳船橋|喜多見|下北沢|新代田,3
13,東京都,下北沢 メンズエステ,3600,shimokitazawa,/shimokitazawa/shimokitazawa-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|千歳船橋|喜多見|経堂|新代田,19
13,東京都,新代田 メンズエステ,30,shindaita,/shimokitazawa/shindaita-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|千歳船橋|喜多見|経堂|下北沢,1
13,東京都,祖師ヶ谷大蔵 メンズエステ,260,soshigayaokura,/shimokitazawa/soshigayaokura-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|千歳船橋|喜多見|経堂|下北沢,3
13,東京都,代々木上原 メンズエステ,1300,yoyogiuehara,/shimokitazawa/yoyogiuehara-station/all/,station,unique,小田急線沿線・下北沢,小田急線沿線|千歳船橋|喜多見|経堂|下北沢,5
13,東京都,品川 メンズエステ,4400,shinagawa,/shinagawa/,parent_absorbed,absorbed: /shinagawa/shinagawa-station/all/,品川・田町・浜松町,浜松町|泉岳寺|芝公園|白金高輪|田町,77
13,東京都,浜松町 メンズエステ,1900,hamamatsucho,/shinagawa/hamamatsucho-station/all/,station,unique,品川・田町・浜松町,品川|泉岳寺|芝公園|白金高輪|田町,15
13,東京都,泉岳寺 メンズエステ,110,sengakuji,/shinagawa/sengakuji-station/all/,station,unique,品川・田町・浜松町,品川|浜松町|芝公園|白金高輪|田町,2
13,東京都,芝公園 メンズエステ,70,shibakoen,/shinagawa/shibakoen-station/all/,station,unique,品川・田町・浜松町,品川|浜松町|泉岳寺|白金高輪|田町,3
13,東京都,白金高輪 メンズエステ,210,shirokanetakanawa,/shinagawa/shirokanetakanawa-station/all/,station,unique,品川・田町・浜松町,品川|浜松町|泉岳寺|芝公園|田町,1
13,東京都,田町 メンズエステ,2400,tamachi,/shinagawa/tamachi-station/all/,station,unique,品川・田町・浜松町,品川|浜松町|泉岳寺|芝公園|白金高輪,15
13,東京都,天王洲アイル メンズエステ,70,tennozuisle,/shinagawa/tennozuisle-station/all/,station,unique,品川・田町・浜松町,品川|浜松町|泉岳寺|芝公園|白金高輪,4
13,東京都,新橋 メンズエステ,12100,shinbashi,/shinbashi/,parent,unique,新橋,御成門|内幸町,58
13,東京都,御成門 メンズエステ,30,onarimon,/shinbashi/onarimon-station/all/,station,unique,新橋,新橋|内幸町,3
13,東京都,内幸町 メンズエステ,30,toranomon,/shinbashi/toranomon-station/all/,station,unique,新橋,新橋|御成門,4
13,東京都,新宿 メンズエステ,14800,shinjuku,/shinjuku/,parent,unique,新宿,西新宿五丁目|新宿御苑前,125
13,東京都,西新宿五丁目 メンズエステ,390,nishishinjukugochome,/shinjuku/nishishinjukugochome-station/all/,station,unique,新宿,新宿|新宿御苑前,16
13,東京都,新宿御苑前 メンズエステ,170,shinjukugyoen,/shinjuku/shinjukugyoen-station/all/,station,unique,新宿,新宿|西新宿五丁目,25
13,東京都,水道橋 メンズエステ,880,suidobashi,/suidobashi/,parent_absorbed,absorbed: /suidobashi/suidobashi-station/all/,水道橋・御茶ノ水,後楽園,12
13,東京都,後楽園 メンズエステ,260,korakuen,/suidobashi/korakuen-station/all/,station,unique,水道橋・御茶ノ水,水道橋,1
13,東京都,立川 メンズエステ,18100,tachikawa,/tachikawa/,parent,unique,立川,,54
13,東京都,八重洲 メンズエステ,170,tokyo,/tokyo/,parent,unique,東京・八重洲,八丁堀|京橋|東京,27
13,東京都,八丁堀 メンズエステ,1000,hatchobori,/tokyo/hatchobori-station/all/,station,unique,東京・八重洲,八重洲|京橋|東京,8
13,東京都,京橋 メンズエステ,6600,kyobashi,/tokyo/kyobashi-station/all/,station_cross_pref,cross_prefecture,東京・八重洲,八重洲|八丁堀|東京,1
13,東京都,東京 メンズエステ,12100,tokyo,/tokyo/tokyo-station/all/,station,unique,東京・八重洲,八重洲|八丁堀|京橋,17
13,東京都,上野 メンズエステ,9900,ueno,/ueno/,parent_absorbed,absorbed: /ueno/ueno-station/all/,上野・浅草・御徒町,浅草|稲荷町|御徒町,103
13,東京都,浅草 メンズエステ,1600,asakusa,/ueno/asakusa-station/all/,station,unique,上野・浅草・御徒町,上野|稲荷町|御徒町,10
13,東京都,稲荷町 メンズエステ,90,inaricho,/ueno/inaricho-station/all/,station,unique,上野・浅草・御徒町,上野|浅草|御徒町,2
13,東京都,御徒町 メンズエステ,1900,okachimachi,/ueno/okachimachi-station/all/,station,unique,上野・浅草・御徒町,上野|浅草|稲荷町,52
14,神奈川県,本厚木 メンズエステ,5400,atsugi,/atsugi/,parent_absorbed,absorbed: /atsugi/honatsugi-station/all/,本厚木・海老名,厚木|海老名|かしわ台|鶴巻温泉,64
14,神奈川県,厚木 メンズエステ,4400,atsugi,/atsugi/atsugi-station/all/,station,unique,本厚木・海老名,本厚木|海老名|かしわ台|鶴巻温泉,1
14,神奈川県,海老名 メンズエステ,2900,ebina,/atsugi/ebina-station/all/,station,unique,本厚木・海老名,本厚木|厚木|かしわ台|鶴巻温泉,11
14,神奈川県,かしわ台 メンズエステ,30,kashiwadai,/atsugi/kashiwadai-station/all/,station,unique,本厚木・海老名,本厚木|厚木|海老名|鶴巻温泉,1
14,神奈川県,鶴巻温泉 メンズエステ,140,tsurumakionsen,/atsugi/tsurumakionsen-station/all/,station,unique,本厚木・海老名,本厚木|厚木|海老名|かしわ台,1
14,神奈川県,茅ヶ崎 メンズエステ,5400,chigasaki,/chigasaki/,parent_absorbed,absorbed: /chigasaki/chigasaki-station/all/,茅ヶ崎・平塚,平塚,32
14,神奈川県,平塚 メンズエステ,4400,hiratsuka,/chigasaki/hiratsuka-station/all/,station,unique,茅ヶ崎・平塚,茅ヶ崎,18
14,神奈川県,藤沢 メンズエステ,9900,fujisawa,/fujisawa/,parent_absorbed,absorbed: /fujisawa/fujisawa-station/all/,藤沢・湘南台,長後|湘南台|辻堂,71
14,神奈川県,長後 メンズエステ,140,chogo,/fujisawa/chogo-station/all/,station,unique,藤沢・湘南台,藤沢|湘南台|辻堂,1
14,神奈川県,湘南台 メンズエステ,4400,shonandai,/fujisawa/shonandai-station/all/,station,unique,藤沢・湘南台,藤沢|長後|辻堂,22
14,神奈川県,辻堂 メンズエステ,2400,tsujido,/fujisawa/tsujido-station/all/,station,unique,藤沢・湘南台,藤沢|長後|湘南台,6
14,神奈川県,川崎 メンズエステ,12100,kawasaki,/kawasaki/,parent_absorbed,absorbed: /kawasaki/kawasaki-station/all/,川崎・鶴見,鹿島田|鶴見|矢向,71
14,神奈川県,鹿島田 メンズエステ,480,kashimada,/kawasaki/kashimada-station/all/,station,unique,川崎・鶴見,川崎|鶴見|矢向,2
14,神奈川県,鶴見 メンズエステ,3600,tsurumi,/kawasaki/tsurumi-station/all/,station,unique,川崎・鶴見,川崎|鹿島田|矢向,33
14,神奈川県,矢向 メンズエステ,170,yako,/kawasaki/yako-station/all/,station,unique,川崎・鶴見,川崎|鹿島田|鶴見,2
14,神奈川県,溝 メンズエステ,0,mizonokuchi,/mizonokuchi/,parent,unique,溝,二子新地|二子玉川|溝の口|武蔵新城,65
14,神奈川県,二子新地 メンズエステ,140,futakoshinchi,/mizonokuchi/futakoshinchi-station/all/,station,unique,溝,溝|二子玉川|溝の口|武蔵新城,1
14,神奈川県,二子玉川 メンズエステ,3600,futakotamagawa,/mizonokuchi/futakotamagawa-station/all/,station,unique,溝,溝|二子新地|溝の口|武蔵新城,11
14,神奈川県,溝の口 メンズエステ,9900,mizonokuchi,/mizonokuchi/mizonokuchi-station/all/,station,unique,溝,溝|二子新地|二子玉川|武蔵新城,47
14,神奈川県,武蔵新城 メンズエステ,1300,musashishinjo,/mizonokuchi/musashishinjo-station/all/,station,unique,溝,溝|二子新地|二子玉川|溝の口,12
14,神奈川県,武蔵小杉 メンズエステ,12100,musashikosugi,/musashikosugi/,parent_absorbed,absorbed: /musashikosugi/musashikosugi-station/all/,武蔵小杉・日吉,日吉|元住吉|綱島,96
14,神奈川県,日吉 メンズエステ,2900,hiyoshi,/musashikosugi/hiyoshi-station/all/,station,unique,武蔵小杉・日吉,武蔵小杉|元住吉|綱島,20
14,神奈川県,元住吉 メンズエステ,720,motosumiyoshi,/musashikosugi/motosumiyoshi-station/all/,station,unique,武蔵小杉・日吉,武蔵小杉|日吉|綱島,6
14,神奈川県,綱島 メンズエステ,3600,tsunashima,/musashikosugi/tsunashima-station/all/,station,unique,武蔵小杉・日吉,武蔵小杉|日吉|元住吉,22
14,神奈川県,登戸 メンズエステ,8100,noborito,/noborito/,parent_absorbed,absorbed: /noborito/noborito-station/all/,登戸・向ヶ丘遊園,稲田堤|向ヶ丘遊園|新百合ヶ丘|百合ヶ丘,33
14,神奈川県,稲田堤 メンズエステ,1300,inadazutsumi,/noborito/inadazutsumi-station/all/,station,unique,登戸・向ヶ丘遊園,登戸|向ヶ丘遊園|新百合ヶ丘|百合ヶ丘,7
14,神奈川県,向ヶ丘遊園 メンズエステ,880,mukogaokayuen,/noborito/mukogaokayuen-station/all/,station,unique,登戸・向ヶ丘遊園,登戸|稲田堤|新百合ヶ丘|百合ヶ丘,10
14,神奈川県,新百合ヶ丘 メンズエステ,1000,shinyurigaoka,/noborito/shinyurigaoka-station/all/,station,unique,登戸・向ヶ丘遊園,登戸|稲田堤|向ヶ丘遊園|百合ヶ丘,2
14,神奈川県,百合ヶ丘 メンズエステ,90,yurigaoka,/noborito/yurigaoka-station/all/,station,unique,登戸・向ヶ丘遊園,登戸|稲田堤|向ヶ丘遊園|新百合ヶ丘,1
14,神奈川県,小田原 メンズエステ,5400,odawara,/odawara/,parent_absorbed,absorbed: /odawara/odawara-station/all/,小田原,秦野,23
14,神奈川県,秦野 メンズエステ,720,hadano,/odawara/hadano-city/all/,city,unique,小田原,小田原,2
14,神奈川県,大船 メンズエステ,1600,ofuna,/ofuna/,parent_absorbed,absorbed: /ofuna/ofuna-station/all/,大船・戸塚,東戸塚|上永谷|上大岡|港南台|追浜,56
14,神奈川県,東戸塚 メンズエステ,480,higashitotsuka,/ofuna/higashitotsuka-station/all/,station,unique,大船・戸塚,大船|上永谷|上大岡|港南台|追浜,7
14,神奈川県,上永谷 メンズエステ,70,kaminagaya,/ofuna/kaminagaya-station/all/,station,unique,大船・戸塚,大船|東戸塚|上大岡|港南台|追浜,1
14,神奈川県,上大岡 メンズエステ,3600,kamiooka,/ofuna/kamiooka-station/all/,station,unique,大船・戸塚,大船|東戸塚|上永谷|港南台|追浜,12
14,神奈川県,港南台 メンズエステ,140,konandai,/ofuna/konandai-station/all/,station,unique,大船・戸塚,大船|東戸塚|上永谷|上大岡|追浜,2
14,神奈川県,追浜 メンズエステ,90,oppama,/ofuna/oppama-station/all/,station,unique,大船・戸塚,大船|東戸塚|上永谷|上大岡|港南台,1
14,神奈川県,杉田 メンズエステ,110,sugita,/ofuna/sugita-station/all/,station,unique,大船・戸塚,大船|東戸塚|上永谷|上大岡|港南台,1
14,神奈川県,戸塚 メンズエステ,4400,totsuka,/ofuna/totsuka-station/all/,station,unique,大船・戸塚,大船|東戸塚|上永谷|上大岡|港南台,19
14,神奈川県,横須賀 メンズエステ,2400,yokosuka,/ofuna/yokosuka-city/all/,city,unique,大船・戸塚,大船|東戸塚|上永谷|上大岡|港南台,10
14,神奈川県,逗子 メンズエステ,110,zushi,/ofuna/zushi-station/all/,station,unique,大船・戸塚,大船|東戸塚|上永谷|上大岡|港南台,1
14,神奈川県,相模原 メンズエステ,6600,sagamihara,/sagamihara/,parent_absorbed,absorbed: /sagamihara/sagamihara-station/all/,相模原・橋本,淵野辺|橋本|矢部,53
14,神奈川県,淵野辺 メンズエステ,590,fuchinobe,/sagamihara/fuchinobe-station/all/,station,unique,相模原・橋本,相模原|橋本|矢部,5
14,神奈川県,橋本 メンズエステ,4400,hashimoto,/sagamihara/hashimoto-station/all/,station,unique,相模原・橋本,相模原|淵野辺|矢部,25
14,神奈川県,矢部 メンズエステ,20,yabe,/sagamihara/yabe-station/all/,station,unique,相模原・橋本,相模原|淵野辺|橋本,1
14,神奈川県,相模大野 メンズエステ,4400,sagamiono,/sagamiono/,parent_absorbed,absorbed: /sagamiono/sagamiono-station/all/,相模大野・小田急相模原,小田急相模原,42
14,神奈川県,小田急相模原 メンズエステ,880,odakyusagamihara,/sagamiono/odakyusagamihara-station/all/,station,unique,相模大野・小田急相模原,相模大野,10
14,神奈川県,鷺沼 メンズエステ,2400,saginuma,/saginuma/,parent_absorbed,absorbed: /saginuma/saginuma-station/all/,鷺沼・たまプラーザ・青葉台,青葉台|あざみ野|センター北|センター南|宮崎台,52
14,神奈川県,青葉台 メンズエステ,4400,aobadai,/saginuma/aobadai-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|あざみ野|センター北|センター南|宮崎台,13
14,神奈川県,あざみ野 メンズエステ,1900,azamino,/saginuma/azamino-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|青葉台|センター北|センター南|宮崎台,14
14,神奈川県,センター北 メンズエステ,1600,centerkita,/saginuma/centerkita-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|青葉台|あざみ野|センター南|宮崎台,9
14,神奈川県,センター南 メンズエステ,1900,centerminami,/saginuma/centerminami-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|青葉台|あざみ野|センター北|宮崎台,5
14,神奈川県,宮崎台 メンズエステ,140,miyazakidai,/saginuma/miyazakidai-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|青葉台|あざみ野|センター北|センター南,1
14,神奈川県,長津田 メンズエステ,390,nagatsuta,/saginuma/nagatsuta-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|青葉台|あざみ野|センター北|センター南,3
14,神奈川県,たまプラーザ メンズエステ,1900,tamapuraza,/saginuma/tamapuraza-station/all/,station,unique,鷺沼・たまプラーザ・青葉台,鷺沼|青葉台|あざみ野|センター北|センター南,6
14,神奈川県,新横浜 メンズエステ,9900,shinyokohama,/shinyokohama/,parent_absorbed,absorbed: /shinyokohama/shinyokohama-station/all/,新横浜・菊名,菊名|中山|大倉山,60
14,神奈川県,菊名 メンズエステ,390,kikuna,/shinyokohama/kikuna-station/all/,station,unique,新横浜・菊名,新横浜|中山|大倉山,4
14,神奈川県,中山 メンズエステ,1300,nakayama,/shinyokohama/nakayama-station/all/,station,unique,新横浜・菊名,新横浜|菊名|大倉山,4
14,神奈川県,大倉山 メンズエステ,140,okurayama,/shinyokohama/okurayama-station/all/,station,unique,新横浜・菊名,新横浜|菊名|中山,1
14,神奈川県,大和 メンズエステ,6600,yamato,/yamato/,parent_absorbed,absorbed: /yamato/yamato-station/all/,大和・南林間,中央林間|二俣川|南林間|さがみ野|相模大塚,80
14,神奈川県,中央林間 メンズエステ,2900,chuorinkan,/yamato/chuorinkan-station/all/,station,unique,大和・南林間,大和|二俣川|南林間|さがみ野|相模大塚,15
14,神奈川県,二俣川 メンズエステ,480,futamatagawa,/yamato/futamatagawa-station/all/,station,unique,大和・南林間,大和|中央林間|南林間|さがみ野|相模大塚,1
14,神奈川県,南林間 メンズエステ,1600,minamirinkan,/yamato/minamirinkan-station/all/,station,unique,大和・南林間,大和|中央林間|二俣川|さがみ野|相模大塚,13
14,神奈川県,さがみ野 メンズエステ,140,sagamino,/yamato/sagamino-station/all/,station,unique,大和・南林間,大和|中央林間|二俣川|南林間|相模大塚,4
14,神奈川県,相模大塚 メンズエステ,40,sagamiotsuka,/yamato/sagamiotsuka-station/all/,station,unique,大和・南林間,大和|中央林間|二俣川|南林間|さがみ野,1
14,神奈川県,鶴ヶ峰 メンズエステ,110,tsurugamine,/yamato/tsurugamine-station/all/,station,unique,大和・南林間,大和|中央林間|二俣川|南林間|さがみ野,1
14,神奈川県,鶴間 メンズエステ,320,tsuruma,/yamato/tsuruma-station/all/,station,unique,大和・南林間,大和|中央林間|二俣川|南林間|さがみ野,7
14,神奈川県,横浜 メンズエステ,18100,yokohama,/yokohama/,parent_absorbed,absorbed: /yokohama/yokohama-station/all/,横浜・関内,阪東橋|東神奈川|日ノ出町|伊勢佐木長者町|関内,145
14,神奈川県,阪東橋 メンズエステ,140,bandobashi,/yokohama/bandobashi-station/all/,station,unique,横浜・関内,横浜|東神奈川|日ノ出町|伊勢佐木長者町|関内,8
14,神奈川県,東神奈川 メンズエステ,2400,higashikanagawa,/yokohama/higashikanagawa-station/all/,station,unique,横浜・関内,横浜|阪東橋|日ノ出町|伊勢佐木長者町|関内,16
14,神奈川県,日ノ出町 メンズエステ,90,hinodecho,/yokohama/hinodecho-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|伊勢佐木長者町|関内,11
14,神奈川県,伊勢佐木長者町 メンズエステ,210,isezakichojamachi,/yokohama/isezakichojamachi-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|関内,26
14,神奈川県,関内 メンズエステ,5400,kannai,/yokohama/kannai-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|伊勢佐木長者町,57
14,神奈川県,黄金町 メンズエステ,170,koganecho,/yokohama/koganecho-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|伊勢佐木長者町,3
14,神奈川県,元町 メンズエステ,590,motomachichukagai,/yokohama/motomachichukagai-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|伊勢佐木長者町,1
14,神奈川県,桜木町 メンズエステ,880,sakuragicho,/yokohama/sakuragicho-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|伊勢佐木長者町,14
14,神奈川県,反町 メンズエステ,140,tanmachi,/yokohama/tanmachi-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|伊勢佐木長者町,2
14,神奈川県,天王町 メンズエステ,210,tennocho,/yokohama/tennocho-station/all/,station,unique,横浜・関内,横浜|阪東橋|東神奈川|日ノ出町|伊勢佐木長者町,2
15,新潟県,新潟 メンズエステ,9900,niigata,/niigata/,parent_absorbed,absorbed: /niigata/niigata-city/all/,新潟・長岡,上越|長岡,32
15,新潟県,上越 メンズエステ,1300,jouetsu,/niigata/jouetsu-city/all/,city,unique,新潟・長岡,新潟|長岡,1
15,新潟県,長岡 メンズエステ,2900,nagaoka,/niigata/nagaoka-city/all/,city,unique,新潟・長岡,新潟|上越,9
16,富山県,富山 メンズエステ,12100,toyama,/toyama/,parent_absorbed,absorbed: /toyama/toyama-city/all/,富山・高岡,滑川|高岡|魚津,80
16,富山県,滑川 メンズエステ,30,namerikawa,/toyama/namerikawa-city/all/,city,unique,富山・高岡,富山|高岡|魚津,1
16,富山県,高岡 メンズエステ,1600,takaoka,/toyama/takaoka-city/all/,city,unique,富山・高岡,富山|滑川|魚津,17
16,富山県,魚津 メンズエステ,140,uozu,/toyama/uozu-city/all/,city,unique,富山・高岡,富山|滑川|高岡,3
17,石川県,石川 メンズエステ,1000,ishikawa,/ishikawa/,parent,unique,石川・金沢,金沢|小松|野々市,67
17,石川県,金沢 メンズエステ,12100,kanazawa,/ishikawa/kanazawa-city/all/,city,unique,石川・金沢,石川|小松|野々市,56
17,石川県,小松 メンズエステ,320,komatsu,/ishikawa/komatsu-city/all/,city,unique,石川・金沢,石川|金沢|野々市,2
17,石川県,野々市 メンズエステ,170,nonoichi,/ishikawa/nonoichi-city/all/,city,unique,石川・金沢,石川|金沢|小松,6
18,福井県,福井 メンズエステ,8100,fukui,/fukui/,parent_absorbed,absorbed: /fukui/fukui-city/all/,福井・片町,越前|鯖江|坂井,44
18,福井県,越前 メンズエステ,0,echizen,/fukui/echizen-city/all/,city,unique,福井・片町,福井|鯖江|坂井,3
18,福井県,鯖江 メンズエステ,260,sabae,/fukui/sabae-city/all/,city,unique,福井・片町,福井|越前|坂井,1
18,福井県,坂井 メンズエステ,0,sakai,/fukui/sakai-city/all/,city,unique,福井・片町,福井|越前|鯖江,1
19,山梨県,山梨 メンズエステ,3600,yamanashi,/yamanashi/,parent,unique,山梨・甲府,中央|笛吹|甲斐|甲府,22
